,Unnamed: 0,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries,account_id
97,97,b3f0973b-72bf-44a1-ba46-0ef80d54facf,RANKED_SOLO_5x5,GOLD,III,XnbTwN-wBULZAAbGkmOcXXkzC1k9al-mkDR6q2asOtWQfP4,세젤예최가람,56,10,4,False,False,False,False,,8aWfmV2nTm84E0nfuIjOWqvTd9i9WKoNy4iT0pMHkkI5
98,98,43ce1cbb-cc5d-4fee-bb3a-689918be113f,RANKED_SOLO_5x5,GOLD,III,X2Tn7z05ZsDuXRpqYgr1bW1ajApfbrx-gozB405r4Te1ndQ,녀 누 ,46,31,34,False,False,False,False,,tx1KiCP75Ept7oHesfrGprL1XRpza3GfYYAq3fIVP_F6
99,99,1a93d1a7-d256-4e33-98ea-16d62cdd1415,RANKED_SOLO_5x5,GOLD,III,L0-rh2qo1YOM9fcfZ0s5NWFnnwDK4gLseUmceasmrSacCEI,심심해서닉변했다,57,71,67,False,False,False,False,,7Mun4K23CPSqgugqStKYzDR1a_YxNs--ny1mZ_RPvkrQ
100,100,b4ed24c4-f6d0-4597-92b9-401d2eed4c3f,RANKED_SOLO_5x5,GOLD,III,j1bRamqZtSFtCsaKL_zYNM6PLL_tmxyVSQWEtXmAVbk-SKY,kkokkomA,60,53,58,False,False,False,False,,jaqqQfqMEmN-0_HMZzybllaAkJGC8ixDxguGqAlf7Rvp
101,101,e1c94654-f2d6-486f-8f5c-8049aef88486,RANKED_SOLO_5x5,GOLD,III,4Xuhxp6hPdaYyHB7iMoDe7jDSDWL6SgGmTVOub6CiZgjhgE,입벌리지마똥내나,0,66,49,False,False,False,True,,zuM1Bafrh6hFZnn-BRqP7qPfjwJxZFfWCFxgdg7P1Shh
102,102,f86a628a-6e0c-4cab-9355-8f39741382f5,RANKED_SOLO_5x5,GOLD,III,_JgP228zKvHZDEanESHHFGOT1uM3g7CUuCZxA4wEtRMOSz0,Kings Road,70,14,8,False,False,False,False,,gKs94m5bVdYczec-qppWVqe1IKnw8xuP1cUn9zL_hsSK
103,103,521495fc-ce85-4525-9763-652e316e622a,RANKED_SOLO_5x5,GOLD,III,aFnqj56UVGuflM7jPTxdMa3iw3AnTUpHnnKrZP6onnX4bWk,누구아이디냐,9,68,61,False,False,False,False,,tnknsOVhkqYFdyvxNFLx1C31yloNGbVYE0_6K-zI868d
104,104,afc125b1-6ac0-4b93-a7f4-53a4af53faaf,RANKED_SOLO_5x5,GOLD,III,ySgL6ptpElaEyKPujwXl-9pbVb2sOyMBgQ7LHqrWBErrhvU,24년산 프로틴,18,215,217,False,False,False,False,,fUPqp5pPah0n5V-HvVGLQbxRw34J4arzME3vp4FVsZs_
105,105,f89d2ea4-d4c4-4e4a-8776-4e8e1972aefc,RANKED_SOLO_5x5,GOLD,III,954Lox6D26ytiobp_qGFPAMgNFt7lMY0CmC6sWvwvoCqd28,용환신,2,73,75,False,False,False,False,,ftemxzxLwsXEm5S-U6uj25TLKMUsowLcSYExTirikvk_
106,106,03bd71fe-8b85-431b-a9c3-26beed5bbc7c,RANKED_SOLO_5x5,GOLD,III,lURtdwIk74dlYfPjKewUCkkPnUsXkBJMaLjWKz_p2E95tGA,너의갱은영양갱,40,26,22,False,False,False,False,,HQjoxbnOnl-7rerjLy3o42_J7earjtqc6ECmW6hjfzcn
107,107,7c72fd06-a1ac-41c4-bc7a-34c8fb875674,RANKED_SOLO_5x5,GOLD,III,T9CAKlbL-LAWlYfHeDruyIBK1t5wsCbwNtNpEq0eE0uyCJ4,여자신서윤,56,56,31,False,False,False,False,,J7qVjMvQgCgJGFEo0ZfWcASUr22uF-0y7iKgTNfOHNz6
108,108,79fb043a-c986-4ece-8d77-6a1767abe666,RANKED_SOLO_5x5,GOLD,III,6LRfy-YvsOGCSJPMe4Dt8erZvm4kyurJOeQ8QrHNHynrxHw,한국외대 꽃사슴,67,194,183,False,False,False,False,,ZgS1-pmT4Q2AKMQDP41GqkYgzU7fFNB7shuLpQepqoU8
109,109,fead6ca2-b295-47f4-bd75-8412f2b94c4f,RANKED_SOLO_5x5,GOLD,III,CJln2BfIwCmvimHt120I6rUXKl9l7WRRM6Pk40JtCS5WBSw,진섭찌찌,0,61,76,False,False,False,False,,pVATY__2GlGfG85VizaIeaevlVbypjOAQBliGV44U3tl
110,110,2fb1a193-b30d-4454-8e94-7ae66ac9b490,RANKED_SOLO_5x5,GOLD,III,HUiIv5oD0RnES4bcJ95smGDnc5X_VhX2q9VARug-n5diXio,Awen,65,61,50,False,False,False,False,,orOrpjo3Ql1PeAEbpSOWng_szGKCqyWfPc0bzwtlnmBC
