,Unnamed: 0,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries,account_id
193,193,98d1c450-20f0-4181-9ca4-de18b8da1ae8,RANKED_SOLO_5x5,GOLD,I,9fr2ph0q_CX3AcjT14ZboSI9ZRV8ITp14--qNzGjzqkJoXw,이판은 졌습니다,100,15,7,False,False,False,False,"{'target': 3, 'wins': 1, 'losses': 0, 'progress': 'WNNNN'}",Cpbl57l4XVklSUp118VetxqKuJaHwtuKG1LJEaBT_sdz
194,194,a8f939b2-dcc3-40ff-b5d7-322a07b25c97,RANKED_SOLO_5x5,GOLD,I,lgqCNjvJCM7xvooWCE2uBSsZvk1fdNJIwqsSePW8hWJuwWo,탑갱좀정글년아,17,192,199,False,False,False,False,,1YRtzBLI-FlK2ILgczRBDjsqVuUaFF65Hc16Ztt67LvC
195,195,e7324c93-15f3-405b-b60f-10b0dc686508,RANKED_SOLO_5x5,GOLD,I,xGs87S3Tz5wWyW1XM-7ZLrZsFiUJrHbcd5Jp2gt6GOm29JE,부처님 하나,0,23,15,False,False,False,True,,As-F5RH9XsVtsVBdBYMFVrJXct3kQCXgOEfjVCJuuKSG
196,196,ebbc4005-f88b-4012-a7b8-409d931e8021,RANKED_SOLO_5x5,GOLD,I,4n6rA9eS-EOBs378eFYZFU6-WmIaTi04BXJkz5a_WSVZAXI,4VER UR,16,108,98,False,False,False,False,,yRcAWMT8Qek7c7ny_MhyhZ3x19YHZeHhmpIqan_sL-JD
197,197,715c44a1-6ccf-4971-83f5-c29f9ccfac6c,RANKED_SOLO_5x5,GOLD,I,FkQ6l89qf633tEBEmNvpI7n5SY6QwqGMW3pMZfP1Q7ULON0,팀운이부족한사람,25,40,33,False,False,False,False,,B_9RIHwCefLmRwsl2WM840sj-09GtSmvw-5JQHnGUJbn
198,198,f82577a6-9a7c-4956-a933-5c4e01734b0f,RANKED_SOLO_5x5,GOLD,I,zmmTOH-C4c733y6BytkoQngRA-RSmIQS_81VQH7o9aJhVD8,사 탕,31,21,25,False,False,False,False,,HORBdlKYvryjKywXZ1A63DPFXebYOTIz2tjMVXBBWM9v
199,199,6532caa7-e023-4c79-a6f2-d15bc3fa1879,RANKED_SOLO_5x5,GOLD,I,7OwnYa7HXrU0uZOloAk6_TicMtIrAMYSxp1kF243Z5sqi8o,실험체456호,0,103,108,False,False,False,True,,sIz4LmgmQ3WwC4bYkI_h2Y-0-bpWjwpbE34pjAJWTIL3
200,200,08a5615d-41f0-4a6a-83da-9c5a992400f6,RANKED_SOLO_5x5,GOLD,I,XwyJkAqUpUzdxKTQOjnX3Lq0s5N-2dQ7UG6U1P0gmluX14A,관장개장,100,139,149,False,False,False,False,"{'target': 3, 'wins': 0, 'losses': 1, 'progress': 'LNNNN'}",fHKzIgHoqA-FhQCsyKmIVKP_heFumyUh_Tenx9CWwwNm
201,201,3bb1f684-c295-4da6-960a-95d133df6154,RANKED_SOLO_5x5,GOLD,I,06rXFrycwgFFNADt9qljo501lmSCWlQkNQqSyEkbtJbriYQ,다리하,6,71,79,False,False,False,False,,dWgRm5NMHeJSNgecQU5bOdCjTNr_BK-WiJc0orvAhcEl
202,202,b6786144-9e7f-43e3-9f8b-2dae022f2985,RANKED_SOLO_5x5,GOLD,I,o89QnlG9B-od_c6Jy2Ky1d-tn6HOrC-kUk5SA1aNF-pAT2w,Ornn One Pick,31,124,118,False,False,False,False,,jeEJS8IRIb41HKUIlm7p6Qy29HO0gySo4xBGsfsTlM6y
203,203,6077019a-e0fe-446c-a5e8-4383046a12b7,RANKED_SOLO_5x5,GOLD,I,2syrcziqzJtyq_sscHfp9E-as13qg84egzd_kb5IPqH6Gwc,눈썹이,70,88,87,False,False,False,False,,PPYskYcecZq1a3MFq3TerlZGi56_4S9TAVq9Pi812RwH
204,204,5668200f-7e8f-493b-a6f3-af971485ccda,RANKED_SOLO_5x5,GOLD,I,y4z24P-hW7gcMc-3o1Tg73-256qwVnU6uP5wABYq6vlhYjk,깊은숲속의정글러,16,51,64,False,False,False,False,,8PUcG4Ak34HH7kkzb9jm3YESjdmePKK4Y3OgDU1Zf3sM
