,Unnamed: 0,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries,account_id
169,169,6ee2cea1-2176-4863-8b54-7703d5a8b6ee,RANKED_SOLO_5x5,DIAMOND,I,puqxBav6TAPU7KylOUNLNeB6D5gsydMF7-uUSOoz--IudaE,인생을성공적으로,95,223,208,False,False,False,False,,TE0Be_Nw24q11DftJHatl7KsJPLdjmHhsg0W2xGyzyJD
170,170,46a6b750-f4a0-4344-a103-00f03814b83a,RANKED_SOLO_5x5,DIAMOND,I,iBltJO-Ta7e75F4Nl1LSJHw-3bPP9glagRqP8B-L8hooYTI,고무줄업는팬티,0,73,59,False,False,False,False,,y6Uohk2wPjEz6O27WphuWDQdl_rTnDAo2DDBDolGhiXg
171,171,67a47c52-05e2-4a30-9c46-52c80b9f16d5,RANKED_SOLO_5x5,DIAMOND,I,EoAxP5WXpa7edORmd_PNXLTEQ9V9WhYLjMgWqwa98nclTH4,a minstrel,31,92,60,False,False,False,False,,aFBmwPjqqsD6VR08WhWwN3rhYFu8XWNXk6r49sw9SIt5
172,172,4f6b7ba0-f815-4554-97a6-47e0ee3fbd3e,RANKED_SOLO_5x5,DIAMOND,I,bhmpvCus-x8O-48paeGLRUxNFealZFNQ2g814Ah-5Ij5MqQ,김기현,0,37,30,False,False,False,False,,Lgf9KZy0ThSj5LwtUm5bqPOi_GmLm_4hdYPIAkS-G68C
173,173,e96dad45-f3ee-4739-b9c0-6aee4878489d,RANKED_SOLO_5x5,DIAMOND,I,ixDyPIMtUlWItUsrMRDVBqk_zzIYzVm71tyaMT2zd7L5glU,존예밍,0,104,50,False,False,False,False,,xLXG0HVw9WeSptexFZf2kUBlAhoaGv6hViwMgRQ8sUT0
174,174,83d3f77d-4e72-4283-953b-556eebc310a0,RANKED_SOLO_5x5,DIAMOND,I,DVuTH1-HZxY2whbo4ZcxcgCu0oS1MMP1Rul64msod5EjgU0,굼 발바닥,75,272,250,False,False,False,True,,guFfeZIKCK8i7nFSh8NYXYYFzGRzkhBTJnMWcFfIiNN7
175,175,8aceca7b-f1c9-41fd-a561-14889326d54a,RANKED_SOLO_5x5,DIAMOND,I,y0MYm_N3W92YAvqpgXSqo91hdcIuGjQCmQ_o1cKYpoc8kJI,장트린다미어,73,85,61,False,False,False,True,,zUHefsem_HUQuS3rIX12g3H5Jx6uFPbmMQFjytJS_m9d
176,176,ff07b641-03fd-49c6-8921-9ba40e21160d,RANKED_SOLO_5x5,DIAMOND,I,t4uXhV2y8Rg0nKZhLRE_UafaXxZPNSSZNk3Fh6s483cBTg,PAKA,100,93,82,False,False,False,True,"{'target': 3, 'wins': 0, 'losses': 0, 'progress': 'NNNNN'}",0qQ1z-u1TtXkyyca5C-5-2gJDuV33uYajWWj4Z7x9FA
177,177,e3463b40-e770-4560-9507-34954b724293,RANKED_SOLO_5x5,DIAMOND,I,JFQEMyuLsmZXq2-wC-0e8hFhgdu-6ca4pRoUAdI8AIqJJWU,일 격 필 살 정점,0,276,237,False,False,False,False,,4SNpfxIkqmwwZ3ps6obyQ4KYkx0xZ3jTGH7Ep16jT5Di
178,178,684dba69-b2d1-4d9a-90fe-9691f02dfbb7,RANKED_SOLO_5x5,DIAMOND,I,qnKYJLPKqjiBo0uQX_Ix2d0wStYzsVabAkLov8wkfvgjJZA,개 꾸 져,6,197,168,False,False,False,False,,j7deISju6CXup2vtBIkQ3aTqSecbRb2FXTp_mqGjCOV7
179,179,056db7e3-3126-48db-b820-efdf9a39b9a7,RANKED_SOLO_5x5,DIAMOND,I,g0x-fc61rSZYMUKkfmsCKOFt7DjomD2DeQG2IontNVRqubY,치아가건강한사람,0,246,254,False,False,False,False,,Xmc511G4UqgHYr8L940UJ96Gr1tyTDWZyseIDV8JhGk4
180,180,1dbd0c71-45a5-48d7-9bc5-9c70ba10815c,RANKED_SOLO_5x5,DIAMOND,I,oL1rBxQGdYDFAdQKUCAjjJNsjxgf8EBzqYclfU1hO_JYhg,이자이,23,130,107,False,False,False,False,,cEkL3JMKmofeahej8CGeJPYG_6ox6Fik5hVewA5C7lY
