,Unnamed: 0,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries,account_id
164,164,582029ae-8186-4573-be71-f1b071629f70,RANKED_SOLO_5x5,GOLD,II,eaQlem-j_v9BnG6FhTPSWwU-dZmqkVoDL7CumRzBPZFf_Zs,맵좀 보면 안되냐,23,74,81,False,False,False,False,,Ker6gbOu_1e-_Wbr2utFfvKXmD8jZAWtGf6vSOs8m4hg
165,165,ce3e1859-120e-4bf9-882c-6612709e7253,RANKED_SOLO_5x5,GOLD,II,sXB4E25_vtmhqma-ZGJKJlRoMnJIfqRT979XKV0UKs8gulg,징크스보고텐트침,37,147,162,False,False,False,False,,-pGqw5wJC2SGOCm3UEF1X1GSnST0eSLblVl_91Byb3Hj
166,166,b09cc6c9-0f7d-4b91-b9cc-0cc0c115b13a,RANKED_SOLO_5x5,GOLD,II,23WHXORGgIJXWbld_-sL1wLcyzNLRqJYmTpYDv5cz9__Vac,습관성강등병,42,56,65,False,False,False,False,,PH4oDZN_yHgxchI5HKaDVPIwQEbZwzeZsfLjtI7D_W1K
167,167,059ad02c-a8d3-4f7f-8188-42ab8fba7445,RANKED_SOLO_5x5,GOLD,II,tD0iIJQ2QugwjgzbxgAGX2nImNtUe35CoK54_LcqtD5oimQ,응가망가,100,149,157,False,False,True,False,"{'target': 2, 'wins': 1, 'losses': 0, 'progress': 'WNN'}",QfTUXEgwyFXkv2sB6UW64Oh2xtoTosoG1AJgyLJvBkr1
168,168,c600a488-75f0-4b51-8fef-382c4e6b0fb2,RANKED_SOLO_5x5,GOLD,II,KrqJZocCfBTu6LHqBX8sLUNc-FPq50kSI9CNE9Gn90jlzns,끈적한딜교,90,9,5,False,False,False,False,,MymSWadGI3HXIo8H7JVeB8me7ZqFeSzyWpCL_m_QSQet
169,169,76fae23f-bc3e-4db2-b7a9-72cb4834b86b,RANKED_SOLO_5x5,GOLD,II,SzeOuDNxVT8zTrxgAU121LXZCTa-eJei_wzg4wz1obKhhYo,나는화가난다,94,27,23,False,False,False,False,,sbHcxLcWGIvj6VGMarqqWk0m1a0ogpdO1mKtreV1nHkn
170,170,5c8db2f3-b4c8-4855-a6c7-b4f6cf3d215f,RANKED_SOLO_5x5,GOLD,II,LNxQvc0zHmrE5ljULvVH_UPhNJEespmcKZOJxw-PB9kUYPs,삼성 윤성환,33,5,5,False,False,False,False,,egLk8fz6qZF6g4qzTzrOB_HWzqw02JdKwBPmM6QwmS1p
171,171,b7acd1d0-6040-4dab-9238-f94475835c77,RANKED_SOLO_5x5,GOLD,II,yyyGIGH0RevxOLQPxgsQPTounF_6HFjuLkBNyxdsqRtxAy4,딸거니,5,19,12,False,False,False,False,,vFE6iYBL3yneli8IDiEHHD-Yxo09fOwU6yFuwZ64x9Gr
172,172,6877d51f-8ef6-4b80-9b52-729f9eb84693,RANKED_SOLO_5x5,GOLD,II,YPuW-MRm815-NtQq8sW4E_B9DWAnecmH95MvyI0E64FqXPM,서양복실이,44,29,22,False,False,False,False,,jKgTVznGf8fNxznwHqwgaiS_UUqnN-Yb7QuLaZKAF0ZC
173,173,b4ed24c4-f6d0-4597-92b9-401d2eed4c3f,RANKED_SOLO_5x5,GOLD,II,pzS9RYOn5HUedRRDtxLRtsqc07_sAcAcWr_o1hw_e6ElJ4Q,Hkxxx,0,84,97,False,False,False,False,,3K1iqBxZJNlGUy1eNd2U2oyVLU9zNbRFKhB_LtOVDGQq
174,174,9c73b337-6714-4a79-8ff5-bcef155ef8e7,RANKED_SOLO_5x5,GOLD,II,rP3SXAHI6ylzmlNqg10wWLA4KWA8mYN66Kv92eaKGkkeLHw,Rabbitt,44,29,30,False,False,False,False,,dIwkLTwTkTldnHDDECBKO6x4qaGXa2TxMksiBBQctvdx
175,175,633fa83b-5510-4cdb-ab4c-f40be8220d23,RANKED_SOLO_5x5,GOLD,II,bFuS_hMPl2HjHzKlaALykMHtKm22eqHxwn-as26Vvwbb9Ak,레몬맛candy,70,13,12,False,False,False,False,,sngUHFwRDs-JAlv3czTyHjWFP-FAi7GCfTrm5ZyYVO2a
176,176,968a516a-0f88-4969-86ec-514aa2c81050,RANKED_SOLO_5x5,GOLD,II,NnQeFJpWS0pPuDe_NpFIiYFovcls0pZaXEKhrUdu9OOBJnA,불건전소환사13,24,126,116,False,False,False,False,,pNl73CJArBJApBbynT6W7pwZSl0nFpfAjkOoLfI6LM03
177,177,64594b9c-2fda-446e-b2e3-a2db782a83fc,RANKED_SOLO_5x5,GOLD,II,3wEpNT1O_2YqxoRmGqvMbBlS2Cdmb7oY_54D17ZWJykY318,모짜렐라치즈스틱,68,165,139,False,False,False,False,,SgHGezs06YJZ1PygBhTg6Yypzyx45s436bX3TjNQgemz
178,178,6434cfb1-f306-4085-9814-7886571ad5f5,RANKED_SOLO_5x5,GOLD,II,Xj1xl2LhcH3rIGx4obUAHLddFAMI70G_thswyJE0ps4V6IA,Esaim,47,54,53,False,False,False,False,,AuV1kPRKTuop4I4gTsLKLqgiH_6KtPjy0H0WXg7eLr4J
179,179,8694008e-8c32-448f-ba52-3c48f234e6ea,RANKED_SOLO_5x5,GOLD,II,coaf0C601YrAsRhEqxK2KBJOQXNPH95Qs8ZtDwj6fCsgZnE,곱창막창게임십창,60,61,59,False,False,False,False,,_WACNkK6_8O5azeiIr39yqZLrRWd_ZX53yfZ5uGhHsFs
180,180,7ebafc30-3564-46a9-b464-67f8ffe5abde,RANKED_SOLO_5x5,GOLD,II,MRLYRwiXe3PVrjUhuBMqPu-ru5_YK5ZfSuOWBABLg8I_-NI,Sziasztok,9,19,9,False,False,False,False,,gDNS9y0_7ImqK27ZAGw4mRDa3mZRbtk9Nlu0wSrjne9u
181,181,30884111-a5ee-476e-97a8-e170f8001c58,RANKED_SOLO_5x5,GOLD,II,EyEhLZsYgVFjmubv0SrAW7g8qwuIhsv27JuI73RUiGrtokQ,승 리 지,0,23,22,False,False,False,False,,BeiwBgHfZyfsjrZL9ML3XCeEyx0E5R6GXHgRjTtBrrtM
182,182,2a27e15a-e299-476b-8a6f-e6a20b13cd23,RANKED_SOLO_5x5,GOLD,II,6Zt8SLfEsWaQ27uAuPtEjeF1a0h4w9zi_eCLJ00esi0_oJQ,혼 결,63,210,207,False,False,False,False,,XP-gUqRBaI-mda9cQghJ_BderejoWumL3IhX2VQlm4Fk
183,183,b910e4de-a0ec-446a-96d9-110e4b117159,RANKED_SOLO_5x5,GOLD,II,k7wWaAZgBQj0v-cwxNlbtsDCpqJPSsgbC2NxNZQlG--HROU,롤안할거다,62,35,54,False,False,False,False,,wkzpt5vJ9VBWZy_IGrU4xY18k0bKZp34G8DB4v-Kudj0
184,184,3da82ea2-5906-44a5-bee3-f6ed9bada07a,RANKED_SOLO_5x5,GOLD,II,wxnW9Vu5ijktc64W7g8O8iwkbDsZXG1XVvnZaUxC64rFSu4,빛나는달빛의용사,10,49,48,False,False,False,False,,Q8Tg4bEiiTr7No2Wctkief1SPVF2aI2Jo5AtTrbPw7wZ
185,185,1fa75971-9b9e-4084-a751-09806b91dd19,RANKED_SOLO_5x5,GOLD,II,En4AaQhymeCyPoppka0g1NlQh3MLwOUmDX-1KqdZWzh5IEY,꿀자몽차,0,64,67,False,False,False,False,,Nbzmi5yqffFCZdtEZP-iuhTdxY09RcPpFmRv_yxe7TM5
186,186,35851bd8-6885-41c3-aa01-615044ba56e1,RANKED_SOLO_5x5,GOLD,II,FZ_TaFLZdCa6AEYJKydUaIMFTIW7Nn4Z4D32ELP1yNf_fvg,그저꿈,31,34,35,False,False,False,False,,lUniZhCjs1_YYB38Wr4ZHqEYOILUGG60TovB9bGgVe7H
187,187,26474e99-40b2-4d83-9fd2-84a0e5a43ab3,RANKED_SOLO_5x5,GOLD,II,654f6zdeEDJeaHMowKOJT0A1duWSC8i03cVm0MxnFYQgKO8,굴러서 바텀까지,58,57,29,False,False,False,False,,OAb5a0_Ar_1CwWzjtDZiynHMFsuWgfYfz02EsUNVNDTk
188,188,636fc5a2-9f10-4cec-8fe7-0339ffddb99a,RANKED_SOLO_5x5,GOLD,II,5qRcvsFwVdoPBozFSltsy5tDSMPhtaEN0ZaNtZxIALfPcjI,Do Not Feed,48,26,25,False,False,False,False,,SPDejUUhpG8SnURywi3x0Ha2CRSDSTwOeRG1zB2WiTs7
189,189,bcf59a23-c2a2-4a44-9d87-51626dcff479,RANKED_SOLO_5x5,GOLD,II,P5TsVzXh_f6wRuK-fh9Yq2mAi9EN7g20oHcGzLRHSEXz6N4,이한범짱,0,149,139,False,False,False,True,,zEAK4CjWz1SD7e0fXuvWSsSNxyCRAD2mKmqOoYOXsVap
190,190,3a6091eb-9ccb-40ec-949b-af46b26a3f6a,RANKED_SOLO_5x5,GOLD,II,VR9ZjVFroaOEz3-x6mbSjX0JK08ddqeroQh534b7YG8kZQQ,습관성돌진증후군,30,264,267,False,False,False,False,,BZfcBMeakw9gTCairFiOkRa34fATxEujqBWSEoCyBiJj
191,191,233a38aa-9f09-48bb-973f-5e57fd630701,RANKED_SOLO_5x5,GOLD,II,ZebFBYg71cy9KmH_Wqcs63-Zp-biBrhswipDRro-8n1g9Wc,그칸지갑,37,117,97,False,False,False,False,,1SZLhBDWSJkds0WI_UAr_HLl-rMw9ikuJ8T6BZqXzGAl
192,192,4c6ee1f6-2846-46c8-8c76-bd907b538bfd,RANKED_SOLO_5x5,GOLD,II,-YH1W2uTsmMazNCgVvSRu3eCC2uO-8z623RC0CUYiwhO2t8,big브로,70,20,18,False,False,False,False,,ta6N3BSlQmc665QMYMcVsBWZgGkopmhY8yz1Xzzo12eY
